	id	puzzle	solution	clues	difficulty
5490	5491	.1.....3628....51...3.87...12...5.9.7....3..........6..6.9....24........57...2...	917524836284396517653187249126475398749863125835219764368951472492738651571642983	24	4.5
5520	5521	4......9...947...82......5..7.8...1...8.53..7..571.6....2......8..1......6.98....	451268793639475128287391456976842315128653947345719682712534869893126574564987231	25	6.0
5533	5534	.........86..12........3.91.....6..5..52.......2.9..3..1.325.4.7.41.9........7.6.	531984672869712354427653891398476215645231987172598436916325748784169523253847169	25	4.9
5556	5557	67..1..5.........132...........9...3.....74...17..8..9..43.1.........8..5.29...7.	679413258845279361321865947268594713953127486417638529784351692196742835532986174	23	4.9
5586	5587	2....8......6.......45...73.8..6.14.1..8...3...9..7..5.9..16.........7.....73.46.	231478596578693214964521873785369142146852937329147685497216358653984721812735469	25	4.0
5611	5612	.....9..3..5.8...4..4.3.1.674..9......1.......9..5..17.8.....3....5.8.4.1....6..9	816479253235681974974235186748193562521764398693852417482917635369528741157346829	25	5.2
5619	5620	....4...5.3....2..9...6.1.764..2.9....5....38..........6.2.......7.9.4.24..7...19	716942385534178296928365147643827951275419638891653724169284573387591462452736819	25	4.0
5646	5647	5...2....3...8...18.9.1.6.......63.2.6......74..3...9...4..1......2..9....8.4.7..	516724839342689571879513624951476382263198457487352196794831265135267948628945713	24	4.4
5679	5680	6.............9..5.751..2....38........6.5..2..4.23.9..3.4..7..74.....3...8...6..	689572413421369875375184269263891547197645382854723196932416758746258931518937624	24	5.1
5683	5684	...4....6..4..8....1..6..592....5...3.8..1.......9.......5.3.1..5....6...3..4.89.	923457186564918237817362459246835971398671542175294368689523714451789623732146895	23	4.1
5723	5724	.4......1...7.5...9...3.........15.6.....2..8.79......4.2....3...53..8...9..4...7	543829761128765943967134285234981576651472398879653412482517639715396824396248157	22	6.0
5729	5730	....7.4....63....8...4.6.29..2.......34...51.8...17....15..2...6......9..97..4...	328179465946325178571486329162543987734968512859217643415892736683751294297634851	25	4.2
5744	5745	4.2.7..5......4..8.6.8.97....5......3....72..19..............1..3...29.4...9...8.	482371659973654128561829743725496831346187295198235476659748312837512964214963587	23	4.5
5841	5842	.72.6....6...1....9..8.7....4.9....8.5.6..79......54......2...7......31.1...5.8.2	372569184684213579915847236741932658253684791869175423538421967426798315197356842	25	4.0
5931	5932	.38.961..56....3..........5....84.7........9..41.2.......1........9.25.62.3.....7	738596142562417389419238765956384271327651894841729653675143928184972536293865417	24	4.3
5949	5950	..8.6......4..8..3...174...............2..65.12.3...4.4.....2....58..9..73......6	518963427674528193392174865857649312943217658126385749489756231265831974731492586	23	4.4
6008	6009	......5.4..1.23......5...3.9..7.....2.7...1.98.......21.64....5.....16.......794.	632978514451623798789514236915742863247836159863195472176489325394251687528367941	24	5.0
6055	6056	..9.65.3.6..2...95....7.4...6...8.2.9....75...4....9.138..........6.1.......5..1.	829465137674213895513879462165948723938127546247536981381792654452681379796354218	25	4.4
6091	6092	....43..64...7..9.2..9..8.4.1.........7...6.5...86...1.8.......731...2..9....73..	198243576463578192275916834614752983827391645359864721582639417731485269946127358	25	4.0
6183	6184	...2...9....4.6.8.7.4.....2..6...95..9......4.1..2...3....537..6..7.......5..9..1	163278495952436187784591362426317958397865214518924673849153726631782549275649831	24	4.6
6198	6199	.....1.9.6.4.....8...3..2....5..2.......6.9.3...53......19..........8..735..7.4..	523681794614297538897345261935712846172864953486539172741923685269458317358176429	22	4.5
6266	6267	....3.6.4..4..589..3...8.5.9...12...2.38.7..58........3...2.1..42...3.89...7.....	582931674614275893739648251957412368263897415841356927378529146425163789196784532	28	4.0
6398	6399	16..9...5....87.9..3...6....2.5...6..4....5.2.....43....43.....6.....1....8...9..	167493285452187693839256741923571468746938512581624379274319856695842137318765924	23	4.1
6429	6430	.8..7...2.......73.....314.8...472...1.6..7...9.5.....2.......59...2.3....1.658..	183479562425816973679253148836147259512698734794532681267381495958724316341965827	26	6.1
6526	6527	...9.1....1.....82.....5.9.68.3...2.3.5.4......2.8....46.............3..8.95.3...	538921647917436582246875193684357921395142876172689435463718259751294368829563714	23	4.8
6659	6660	...2.5.9...9...6...32..4..1..1..73..248..1.7..............9..5.......1..6.3.7....	186235794459718632732964581591647328248351976367829415874196253925483167613572849	23	4.3
6680	6681	.....371..9.....3.5..87..92.2...5...1..26......69...7.8..1..9...6..2.3....5......	682493715497512638531876492728345169149267583356981274873154926964728351215639847	25	4.5
6844	6845	7.2....3.3...61..2....3.5..8...15....1.4...2.......9.5.3....2...4.35...6...79....	762549831354861792198237564826915347519473628473628915635184279947352186281796453	25	4.0
6894	6895	...8...6..8.1....52....619..2....4..7.......3563.....9.56.3...4.....5.81....9....	931854762687129345245376198128963457794582613563417829856231974379645281412798536	25	5.3
6946	6947	..7..9....4.8...1...3....5425...74.........26........54.9..3.....1..23......1..69	127549638945836712683271954258167493714395826396428175479653281561982347832714569	24	5.4
7012	7013	..867..1.7....9.2.2......5...4..8..13.9.1.7......2....8..3....5.......6...1...9.8	548672319713859624296143857654738291329514786187926543862391475935487162471265938	24	4.4
7046	7047	4...1.7.2.8...24.....3...5.2.5..6.9...........719..........5.......8.2..5.6....3.	453619782689752413712348659235876194964521378871934526328165947197483265546297831	22	4.1
7060	7061	.......811...4.6.....8......6...41....5..3.9.2...7...5....1723..53..8............	546792381198345672372861954867954123415283796239176845684517239953628417721439568	22	4.5
7067	7068	..7......15..2...7.4..9.23.....6.1........45..1.5.3......61.8.....7....698.......	297358614153426987648197235475862193362971458819543762734615829521789346986234571	23	4.5
7102	7103	6....2....7.4...9.34..9...826...5..4......6..93.7..2...8....153......8....38...2.	695382471871456392342197568268915734517243689934768215789624153126539847453871926	26	4.9
7175	7176	3......7.167....5.2......4.....78......9......14...2..67.19........3...1...2..4.3	349685172167342958258719346532478619786921534914563287673194825425836791891257463	23	4.2
7280	7281	..9..1..........1...16.3.47...4...2...2...5...8.2....33.4...8.5968.4........7....	439721658627584319851693247593468721742139586186257493374912865968345172215876934	24	4.2
7363	7364	.8.9.4..2....2.......7165...475...1...5...2.4..2...6...26......3.......8....7....	783954162561823947294716583647532819815697234932148675426385791379261458158479326	23	4.4
7381	7382	.17.8..........6....312..4.....7..9......2...6.2.4.3.........3.9..8..5...3...47.1	417386259298457613563129847351678492749532186682941375124765938976813524835294761	23	4.0
7383	7384	....8..3.9.2.1......59......5.....1673....9......6.3.7..1...8.5...2.96...........	617482539982315764345976182258793416736124958194568327421637895873259641569841273	22	4.2
7477	7478	8.......2.7..2..3..931...75.........769.3..1....4....6...61......6.5.9..581..2...	815379642674528139293164875148796253769235418352481796927613584436857921581942367	26	4.8
7502	7503	..43..9.5..9.....7..8.5..31...6.....5....4..3.42.........9...1..7....6.2..6..8...	714386925359241867628759431193672548567814293842593176285967314971435682436128759	23	4.3
7521	7522	2....43......9...4.8.6..2.1.4...3.9.7.9.1....56.............9....6....7....2.6.4.	275184369613592784984637251842763195739415628561829437427358916356941872198276543	23	4.2
7532	7533	1..9....8.4..6......2...4.....6....2..41..59.7.3.8..1..76...2..3..........1...97.	157942368948365127632718459519634782864127593723589614476891235395276841281453976	24	4.4
7639	7640	.7..2.86.25.8......9.7.....4..21...3.3....154......7..7.36.....52.....4.....7....	374521869256893471198746532467215983832967154915384726743659218529138647681472395	25	4.0
7726	7727	....2..6.6...7........581.3.7....9....3..1..4.1.53.2.64.........8...274...98.....	351924867698173425247658193572486931863291574914537286426719358185362749739845612	25	4.2
7758	7759	9...7...528.....7..5....81.79........2...536....4...5......1......6.7..486..4....	941378625286159473357264819795836142124795368638412957473921586519687234862543791	24	4.1
7823	7824	..47...6.6.13.....9...5...37..6.48.............617.......86.92.1...497.......1...	354718269671392584928456173739624815215983647486175392543867921162549738897231456	25	4.5
7844	7845	4.6.21....9.3.....7...9.2.8...1.6..9.....7.4..35....7....8.......7.....49.....6.3	486521937592378461713694258874156329169237845235489176341865792627913584958742613	24	4.2
7893	7894	.2....9....37..46....5...373.7...2...9......6.1..4.5..8........1...6.7..5....2.19	728634951953718462641529837387156294495283176216947583872391645139465728564872319	25	4.0
7915	7916	..42.....3.6.4....8..7....1.....8.....7..9.2.6.9..........62.98.......535...7...6	174235689396841572825796431231458967487619325659327814743562198962184753518973246	23	4.2
8086	8087	6.2....1.......2.5.3..7......92.3..1...1....4.8..6.7.....3..5...6...91...2..5..9.	642538917897614235531972468479283651256197384183465729918346572765829143324751896	24	5.1
8099	8100	.2...3..149.1....7..3..96........8...86.....9...4...3.8...1.....7..2..1.2....8.5.	627843591498156327513279684134962875786531249952487136849315762375624918261798453	24	4.0
8101	8102	...41......7.6..5....3.2..82.....3...95....1...35....41....3.4.679..........9.78.	826415937347968152951372468218649375495837216763521894182753649679184523534296781	25	4.8
8150	8151	.35.6..21.......3.....1.6.5....58..........87.194..3........7.23...7.56...1..6...	735869421162745839948213675627358194453691287819427356586934712394172568271586943	25	4.1
8175	8176	..725.....1......9...7......8........31.6....562..4..1...9..4....8.16.5...64.28..	897251634315648729624739185789123546431567298562894371173985462248316957956472813	25	4.1
8215	8216	.2.8.....4.86..3..6.9....5..3...2..58......1216.9...3......9....9..78.6....13.5..	723851496458697321619243857934712685875364912162985734346529178591478263287136549	27	4.4
8244	8245	...6..9......4..1.4.8..3......9....2.2..5.73.7......616..2..3..3.75......5.4...9.	213685974965742813478193256536917482124856739789324561691278345347569128852431697	25	4.1
8246	8247	....4...1.....197..2.8.......9.8.1..4.........65.....357...9.14.....4.8....6..2.7	687943521354261978921875436739486152412537869865192743578329614296714385143658297	24	4.0
8288	8289	..1.......5....1.432...8.9.7.36.5...5.....8......3....24..5.6..6.81..7.......34..	481579362957326184326418597793685241512794836864231975249857613638142759175963428	25	4.0
8384	8385	...7.....3.5..67..8..2.5.6.1...6.3...57........25....1...45..2..4...8...2.6......	461789532325146789879235164184962375957813246632574891798451623543628917216397458	24	4.5
8397	8398	....3.2..8...9..4...4.516...4.........78.4.5.95..6.8........7...3.....9.6....5...	516438279823697145794251683248519367367824951951763824185942736432176598679385412	23	4.1
8413	8414	4...68.2...6.4.3.....9.1..531..9.............6.8.....7.4..2..5.9.3....1.5..8...3.	435768921196542378287931465314297586759186243628354197841623759963475812572819634	25	4.6
8439	8440	.57..68....6.8...33....1...1.2....46.6....3.......25.98..5...9.....7.....9.1...5.	957236814216485973348791265182359746569847321734612589871563492625974138493128657	25	4.2
8469	8470	...1.6.3.....28....1..4.7....9.5...6......2..86....54..7...26..49..3...2..64..1..	982176435734528961615349728129754386547863219863291547378912654491635872256487193	26	4.0
8605	8606	4..7.92...5....4....8.2..61.95.3.....2.9..7..6.4..8.9..82............84....1.....	416759238253816479978423561795231684821964753634578192382645917167392845549187326	25	5.5
8626	8627	..9.....77.5.83.46..6.7.8.........2.2....84...63..47...3....5...5.16....9....7...	389416257725983146146275839574691328291738465863524791637849512458162973912357684	26	4.3
8679	8680	6.7...3..1.....8....4.68...4......9.7...1.26..5.4.........42..8...1..6..8.9.3...1	687251349125394876394768512416823795738915264952476183571642938243189657869537421	25	5.3
8707	8708	.52...7..3......5.....1.8.2..8...12...7.....4.2...9..6....8..6..4..2.......9..4.1	852694713314278659679513842938746125567132984421859376193485267746321598285967431	23	4.1
8748	8749	3...6.....8.5...2........791.....9......5.63.45..3...1......1.....8.2.....879....	374269815981574326265381479136428957892157634457936281723645198549812763618793542	22	4.2
8760	8761	79....1..4.5...78......4..2.....3.219.34....7...6.8........1..42.7.......8....2.3	792836145435192786816754932568973421923415867174628359359281674247369518681547293	25	4.6
8795	8796	4....8.....9..75..7....326..4..6...1.....243...2.1.8..38.95....2.....1..9........	463528719129647583758193264847365921591782436632419857384951672276834195915276348	25	4.0
8833	8834	6....37.1...46.8..........3.3...7.....5.381.698........92....7.....8......3....29	629853741317469852548721963231697584475238196986514237192345678764982315853176429	24	4.0
8844	8845	.91....4..4....5.3.5...8........52......4..7..3.6...5.48.5...2.2..1.....6...9.7..	391256847842719563756438912164875239528943176937621458489567321273184695615392784	24	5.1
8846	8847	..1.....7.62.....4....2.8...7......1...6..28....2.53..8.75.1.6....9..1..4........	381459627762183594594726813276398451153674289948215376837541962625937148419862735	23	4.0
