	id	puzzle	solution	clues	difficulty
728	729	..8..25.1.3.1......2.....8316.79.2.........5...7.5.64.8..9....5...478.......2....	748632591539187462621549783165794238492863157387251649874916325253478916916325874	26	2.8
729	730	.2.7...6..6...947.7..2...9.9...1.8..8..3....1.12..5.....1...9.4.....87..57.......	129784563368159472745263198936412857857396241412875639681537924293648715574921386	26	3.0
730	731	...9.....452.....7.......2.9..4...6....8.5..3.1.7.....2.93.8....7.5....61.......4	731952648452683917896147325987431562624895173513726489249368751378514296165279834	23	0.0
731	732	69.....1....8.1......9...8453....46.....2...1...3..5.2.....8..54.6..7..8...4..6..	698254713243871956157963284532189467964725831871346592729638145416597328385412679	25	0.0
732	733	9.....51..7..639.....7....4.8.......6.4...1..13...7..8....214...4.3....6...9.....	963482517475163982812795634587216349624839175139547268798621453241358796356974821	24	1.6
733	734	....49..1..1..6.....5......59..84.......1....8..5..24.76....5......634..4.......7	637249851281356974945178326592684713374912685816537249769421538158763492423895167	23	0.0
734	735	.9...1..8..2.87..4..13..2......7...........626.8..45.35...........9.3.1...3.....6	794521638352687194861349257435276981179835462628194573586712349247963815913458726	24	0.0
735	736	......3.6....4......35...79.9......1...96..4.7....2..884..7.91.63........5..9....	471829356965347182283516479394785261528961743716432598842673915639154827157298634	24	3.2
736	737	.4......8.3.....6.59..6...4......6.1...4.2......79.....54....7...6..71.537.1.9...	647935218231874569598261734729583641865412397413796852154628973986347125372159486	25	1.4
737	738	367.8...1..12.....8....6..7......91...2.....8...4.1....4...5.3.7...3.4.6..39.....	367589241591247683824316597635872914412693758978451362146725839759138426283964175	25	2.0
738	739	1..7...8.98...........34.2.5..29....6...7529.......4......635.......86.3..5......	124759386983612754756834921548296137631475298297381465872163549419528673365947812	24	0.0
739	740	1.52....3.8.591.....6.8.....21....6.....5...8.4..2..5....9.4.7...3......4.......6	175246983384591627296387514521478369637159248948623751862934175713865492459712836	24	2.5
740	741	.59.84...1.......926.9.5.4......8.17.916...3...6.............76....7.82..738...5.	359784162147263589268915743432598617591627438786431295824159376915376824673842951	28	0.0
741	742	.9...1...3.657.1.9..4....7..297...614..9.....5..............95...78..4...3..4...2	795461283386572149214398675829754361461983527573216894642137958157829436938645712	26	2.0
742	743	....7....6......8.4....9.3.....9.168..9......3.18...4.8.......4....32.15.2468....	132578496697314582458269731245793168789146253361825947813957624976432815524681379	25	0.0
743	744	........4..951..7..36..9....7..9....59.4.31....1....2.6..8..4........2......5...1	125378694849516372736249815378192546592463187461785923657821439914637258283954761	23	1.8
744	745	...256.3.9.....1......8...73.7...82.....9...1..18.....6587........6...9....4.....	714256938985347162263981457397164825846592371521873649658739214472618593139425786	23	0.0
745	746	.46...1....728..5.2..........9.63..1.8..74..6......54..3..5729..........7...4.8..	846795132317286459295431678429563781583174926671928543138657294954812367762349815	26	2.4
746	747	9..4...5..61....9.43.7......2...........2...1.7.16.8.....2.49..3...1.7........51.	982436157761582394435791286128947635693825471574163829817254963359618742246379518	24	0.0
747	748	..31.25....485.....6...7...73.........5.6....64.7..3..........2...34...7.9....648	873192564914856723562437819731584296285963471649721385458679132126348957397215648	25	0.0
748	749	....8...1...51.......6..48..6...9..3.4..5...7..3..7.9.175...3..6.9.4.2...........	452983761786514932391672485567429813948351627213867594175298346639145278824736159	24	3.1
749	750	..8..96..4.....1..21.....5...32..........843......7..8...8.4...9.......354..12...	738159624456723189219486357893241765175968432624537918362894571981675243547312896	23	1.4
750	751	8..6.....54...8..3.7..5.6.....9...7....3.7..1.....24...2...39.......4.58.1....2..	892631547546278193371459682284916375659347821137582469725863914963124758418795236	24	1.7
751	752	7.63........95...2...6.7.8..8.5..61.25.78.............6.....3..9.....2....8.3.9..	726318594813954762594627183389542617251786439467193825642879351935461278178235946	24	0.0
752	753	...8....1..4.9.5..5.9..2...87.....2...1...4......31..9.976........3..2...2.5...3.	263857941784193562519462378876945123931286457452731689397624815145378296628519734	24	0.0
753	754	.7...65......3..89.........25.....1.........47..2.83..324..17......9.....1.7.4.3.	871926543562437189493185672258643917136579824749218365324851796687392451915764238	24	2.8
754	755	..3..2....4..6.9.5.6..73..1..93..2..............294.8...2..851.7.4......9..1.....	193452678247861935865973421489317256321685794576294183632748519714539862958126347	25	0.0
755	756	..9.8...6...3...2..5..6.19..1867.....3719..4...4......2....8....8....4....1.3....	149285376876319524352467198518674239637192845924853617263748951785921463491536782	25	0.0
756	757	.3..8...49........2.4.....8.6..472.1.8.2.6..5.....3....2.....67..79....3....1....	736589124918324756254671398569847231381296475472153689125438967847962513693715842	24	1.1
757	758	..............17...4326.1....73.......5.8..42.3..56.9.92...5..4.54...93..........	219573486586491723743268159897324561165987342432156897921835674654712938378649215	25	3.8
758	759	3..2....98.7.....1..5.6......23..9..75.6...........8..47...9.58....5.....2...7.4.	314285679867943521295761483682374915751698234943512867476129358138456792529837146	24	1.4
759	760	.....67.3.79.1..5...........5...........9.6.....58.91....3.2.9...1........2.7..3.	814956723379214856265738149958621374123497685746583912487362591531849267692175438	21	1.8
760	761	69.........49........4..35.71.....6...829.1...5..3....5476..2.......2.....3.7..1.	695723481834951726271468359712584963368297145459136872547619238186342597923875614	25	1.5
761	762	.14.2..............6..3195.6....9.3...875..1..5........3......6...2..7....71....5	914527368583694271762831954671489532348752619259316847435978126196245783827163495	23	3.6
762	763	...3.4...3...7....2..6......34.2...79...57....1...8..5.......4.6..8..12...2...7.9	871394652365271984249685371534926817928157436716438295193762548657849123482513769	24	0.0
763	764	.5.....3.4.96....7..2.1...9..3....26.........5...741.....943...3.........741..8..	157829634489635217632417589793581426841296375526374198268943751315768942974152863	24	1.5
764	765	..7..5.4.25.....8.........196..2...8....58..34......6.876...3.....2.7...5..4..9..	317895642254163789698742531965324178721658493483971265876519324149237856532486917	25	2.1
765	766	.1.........79....49....38.....5...42.637..18...2.48..7.8.4.2..1....3.....3.......	618254973327986514945173826879561342463729185152348697586492731291637458734815269	25	0.0
766	767	8.....4.56.472..9........2.7..4.......5.7..3....9.81..4...3...61.2..4.....3..7...	827391465614725893359846721781463952945172638236958147478239516162584379593617284	25	3.6
767	768	7.4.1.......2.4..851.........9...68..4.......1.5.69........856...37...2...1.5.8.9	784915236936274158512683794379421685648537912125869347297148563853796421461352879	26	0.0
768	769	.......2169.5.....5...8..7...47....9..269...3...321....1..6.3.....1..7..4......9.	843976521697512438521483976364758219172694853985321647719265384238149765456837192	25	0.0
769	770	...1..........8...6.2...3...1...5....87.4.92.4...29....43.9...5.......9....7..4.1	854132679371968542692457318219675834587341926436829157143296785768514293925783461	23	0.0
770	771	.4.76..9....25..1..9.......13........79..82....2....67..71.....3...4.5.....5..1..	243761895768259413591384726135627984679438251482915367857193642316842579924576138	24	0.0
771	772	..........34..1...7....53....67..9.5.4.....689..2....3....26.........54..798....1	698432157534971286721685394186743925342519768957268413415326879863197542279854631	24	3.1
774	775	..5.....74..629....3..5.9....9.8241..1.......6..3.....9...3.......8...........784	295413867487629135136758942379582416812964573654371298948237651761845329523196784	23	0.0
775	776	3..4....87295...4..8............957...8...6.3..4.1.......3....6.5.....27.1...7...	361472958729568341485931762136289574298754613574613289847325196953146827612897435	24	0.0
776	777	..4...1.63........9.6....2...1.5.6...9...7......8...45..398....4..3..2......4.79.	284593176317628459956714328841259637695437812732861945173982564469375281528146793	24	0.0
777	778	..7.49.....85..4..2....7.....1.9..........5.747....8.31..6..28..2.9.1.....3.....6	567149328938526471214837965351798642682314597479265813145673289826951734793482156	25	2.8
779	780	...1..62.....4.3...2...7.....4.8..57.1.4...39...5....1.6.....8.49736.....5.......	743195628981642375526837194634981257215476839879523461162754983497368512358219746	25	0.0
780	781	...5.......472...1..2.9.5..7...1.....2..7.....9..4.83......4..6..6...9..3.8....7.	869531742534728691172496583783619254425873169691245837957184326246357918318962475	23	0.0
781	782	...913...........6729.....3...7..5..1625...3.....8...1..7..4....9.....8.8.3...7.9	546913278381275496729468153938721564162549837475386921657894312294137685813652749	25	2.5
782	783	..14..728.4..7.1..8..6......1......3..2....9...57.9.8...75.1........86...........	651493728243875169879612354918256473732184596465739281387561942594328617126947835	23	1.3
783	784	....2...69.7...8...2...634.6...517..4.8..9..5..3......8......67..5....9......35..	384925176967134852521786349692351784418279635753648921839512467145867293276493518	25	0.0
784	785	3.216.7.....8...........5.4.8.73.....7....268.....4...9..6......1..7......8.1...2	342165789759843126861927534285736941473591268196284357927658413614372895538419672	23	0.0
785	786	.6.8..5..1....3..73.8...2.......5.89...3..4....761.....83.7...5...4............6.	769824513124563897358197246231745689596382471847619352483976125672451938915238764	23	3.8
786	787	6.....95.98.......5..3...2..3.8........9...732....4....1.25...445......8....6....	643782951982516347571349826134875692865921473297634185319258764456197238728463519	23	0.0
787	788	.9.8.2.....835......7....585...9..4....2...31...4.....3.9...7..62...74.....9.....	195872364268354197437619258583791642746285931912463875359148726621537489874926513	24	0.0
788	789	....4.9..8.....1..9..1.3..5..9.5.8..2.8..9.6.5.......9.2..9...3..67........8....7	317546928854972136962183745639457812278319564541268379725691483486735291193824657	24	0.0
789	790	.6....2.....8...75..49.7...........269..8..3....5.......7..93..21.7....43...2.75.	768351249931842675524967813483176592695284137172593468857419326216735984349628751	25	2.7
790	791	...........54...7.3...18.5.....279...9.8......1....64248..7.2..7..3.........467..	148759326965432871372618459654127983293864517817593642486971235729385164531246798	25	0.0
791	792	...4..7.3....51.8..4....2..8....46.....8.6.9...27...........3...93.7.8..1.4...56.	958462713726351984341987256819534672437826195562719438675148329293675841184293567	25	2.6
792	793	23..5.7....4....5....7.6..117......2.5.6.......6.41.......19......3...9.5......6.	231954786764138259985726431178593642452687913396241875643819527827365194519472368	23	1.7
794	795	6.......9.853.......29.7..1........7...4...2.1....8.46.....1....6.89.3...5...2...	617524839985316274432987651246153987578469123193278546829731465764895312351642798	23	1.2
795	796	..483.....9.4.6..2..2....7..15....23...2.....3.....4.698........7.39..8.......1..	754832961198476352632951874815649723467213598329587416983165247271394685546728139	24	1.7
796	797	.69..8..3...3....8....261....18...54.3.4..8....4..92....2.9..6.1...7...2.........	569718423217345698348926175621837954935462817874159236482593761193674582756281349	25	1.7
797	798	.1...8..5...5..3....2..4...8..9..4......2.8..6......5.187..6....6.8....9..4.....6	316278945748569312592134678823915467451627893679483251187396524265841739934752186	23	1.0
798	799	18.9....2...6..497...3.7......8.52....3.....44.....1..27..9......9..8......1..8..	187954362325681497946327518791845236853216974462739185278593641519468723634172859	24	0.0
799	800	4.5.72.......5.8.........1..2....4.1...4..3..16.....5...3......9....1..8...6391.2	485172963291356847736894215327965481859417326164283759613728594972541638548639172	24	0.0
800	801	594....6..........6..394.1...........1.5.36.....4....31.26.........3187...7...9..	594128367231756489678394215423967158719583642856412793182679534945231876367845921	24	0.0
801	802	......17.36..1...2.4......8...93...77.4...8.6...6..5...7.3.8...8.....4..629......	298463175367815942145279368586934217734152896912687534471328659853796421629541783	25	0.0
802	803	....2.8.329.5...7....4.8....7.2..59....37.6..4........74.........5....81...9.2..5	614729853298513476537468129173286594952374618486195237749851362325647981861932745	25	0.0
803	804	28..9.3.......29.4.....3...93......8..8471....1.8...5.........3.6.....8.3..1..6..	286794315173582964594613872937256148658471239412839756841967523769325481325148697	24	1.8
804	805	.....4...57..2..8.6..5..2.3.2.7......91.3.64.......89.18......5..3............17.	312684759579123486648579213426798531891235647735461892187946325253817964964352178	24	0.0
805	806	.8..3..2........76...28.9....1...4...6..21...23.5.6....4.71...........3.65...8...	985637124423159876176284953591873462764921385238546719342715698819462537657398241	24	0.0
806	807	....1......1...2..6....27.4.82...3......89...9..57......9...8.2.4.85..9........63	427618935391745286658392714582164379736289541914573628169437852243856197875921463	24	0.0
807	808	9.2..7.6.6....19....7..58.....51.....7..9.......4...98..9....2...42..375.........	912847563685321947347965812296518734478693251531472698859734126164289375723156489	24	3.1
808	809	57....2...8..23....3.7.8...3...14.....63...1....9....6....4...1.....1..2.94.....3	571496238689123754432758169358614927946372815217985346823549671765831492194267583	24	0.0
809	810	2...8..4.......3.2.7.....5..8.9..67.6.......331..7...8......7...94.23.....5..8...	261385947958467312473291856582934671647812593319576428826159734794623185135748269	24	1.3
810	811	.5..61.78..7...96...............8..63.....1...4..7...5........32..48....1.3.9.7..	952361478437825961861749352715938246328654197649172835594217683276483519183596724	23	1.5
811	812	...1.3.2..2.79.5.4.....26....1............31..9...6..2.3..29.768.....95..1.......	954163827126798534783452691341285769268974315597316482435829176872641953619537248	25	1.9
812	813	.2...95.1..916....5..2.....9.......7..4.....8.57.....9.3.......8......4.....762.5	623849571749165832518237694982453167164792358357618429235984716876521943491376285	23	0.0
813	814	.51........6.3...4....2..3..3...1.45...8.6.2.24....9.....4...5.........7..97.8...	351984276826137594974625138637291845195846723248573961783412659512369487469758312	23	2.3
814	815	..6......5.3...6..8....91...7.2....3....6..7.9.85...6..89......4..7.......28347..	216385947593417682847629135671248593354961278928573461789156324435792816162834759	25	1.1
815	816	....49.6...35..4..59...27....7....4.38.......2..3..5.............9.71...13..9....	812749365673518429594632781967125843385964172241387596726853914459271638138496257	23	0.0
816	817	....6..82...8......78...9.41.43.57...........38..9....29..57.1.7....6...........5	435769182912843657678512934164325798529178463387694521293457816751286349846931275	24	0.0
817	818	.6..24.9.......5....3..18.4.3...2..8.15..8..9.9....4.3..6.5........9........1.3.6	568324791741689532923571864637942158415738629892165473186253947374896215259417386	25	0.0
818	819	1..6....8....5...42.4.7.9.33..9.....9.6..5............5..81..4..2...9..1..95...6.	135694728897253614264178953351927486946385172782461395573816249628749531419532867	25	0.0
819	820	...1.....3....9.....1..2.538..9.37...7..6..8...2.7.1.6..9...4.....6....84...5....	785136294324589671691742853816923745573461982942875136259318467137694528468257319	24	1.8
820	821	..9.1....651.........6.2....34......9..8..42..7..3.58.3....9..7.6.1...4......53..	429318675651497832783652914834521796915876423276934581348269157567183249192745368	25	0.0
821	822	.1..........16..82....431..852...4.....7............6..3....64.7...8..93.254.....	216897354347165982589243176852619437693754821471328569138972645764581293925436718	24	3.3
822	823	2.75.3...4...87..1.......74......8....239.........1...8..9......45....9.3..6...12	217543986496287531538169274163475829782396145954821763821934657645712398379658412	24	0.0
823	824	.9...5.....73..64.2..47......4..1.5.6589..7..7.........71..........9...43.....8.6	496185237187329645235476981924761358658934712713258469871642593562893174349517826	25	1.4
824	825	7......2.....3....9...5.6.7.68..9...5....128.1.7...5....689..3...4..........1.8.4	751968423642137958983452617468529371539741286127683549216894735894375162375216894	25	1.4
825	826	..2.9...5......97817....3...4..2...1..54..2....3.1..6.5....1........85..3..7.....	832697145456132978179584326648923751915476283723815469597261834261348597384759612	24	0.0
826	827	........1.29.7......3.9..6...75.....5.....3.8......2.......58.23..618.9.4....7...	764853921129476583853291764237584619591762348648139257916345872372618495485927136	23	0.0
827	828	..........51........3...92...85.2.9.....394.7.1.7........2.8.31..9..12...3..7....	296854713751923648843617925378542196625139487914786352467298531589361274132475869	24	0.0
828	829	...7.....9.6.2..8.....61.4.....832..7.....8.1..34..6..8.43..9...67......5.9......	421738596976524183358961742695183274742695831183472659814356927267849315539217468	25	0.0
829	830	8....6..5.9...2..4.......19.2.5..1.3....3.......2.7...2.1......65...3.....79...21	812496735593712684764358219426589173978631452135247968241875396659123847387964521	24	3.2
830	831	....84..55..3...28.....5.....52.87..49..1.5...6......9..7...2..34..........6....4	273984165514367928986125473135298746498716532762543819657439281341852697829671354	24	2.6
831	832	..8..4.9.........7.1..78.5..69..5..8..4....1.......2...45...3..6..9.7.81...42....	578634192426591837913278654269315748384762915157849263745186329632957481891423576	25	1.7
832	833	.......71....3...55...42..6..9...71...78...92..4....8..769..3.......8......1.....	263589471748631925591742836829356714357814692614297583176925348932468157485173269	23	0.0
833	834	73..9...6..8..1.........758............1729........6451.....5......64........3.24	735298416468751392921436758389645271654172983217389645143827569892564137576913824	23	0.0
834	835	..164...8....8...78......259......41.6.......48....2..3..1..7.......28.6..4..9...	271645938549283167836917425957328641162794583483561279328156794795432816614879352	24	0.0
835	836	...4......8....6..3......9...8.......1.5.73.9...6..7....63..95.....12.4..7......1	291463578485179623367825194738291465612547389549638712126384957953712846874956231	22	2.2
836	837	.9.3......6....3.7.4....25....19......94.8...3......2...2.5..46......1.36...7..9.	297385461561249387843716259456192738729438615318567924172953846985624173634871592	24	1.0
837	838	.1.4.98....2.7.3...9...6......8..9.....56..14..4.2.5....5...63...9....8..4......1	713459826462178395598236147251847963987563214634921578125784639379615482846392751	25	3.2
839	840	.53....4......2.3.....9527.96..1..........8..78.........652.4...94..8.2.....4.9..	253781649179462538648395271962814753431957862785236194316529487594178326827643915	25	0.0
840	841	..2...84....6..251....8...338..46...2.......7..13.....9..4.......62......4....17.	652713849738694251419582763387146925264859317591327486925471638176238594843965172	24	0.0
841	842	.....9.12....25..3...7.....1....3...6..57..3.4.7..19....3.....894..3...17....8...	576389412891425673324716589152943867689572134437861925263154798948637251715298346	25	0.0
842	843	..47.1..8.83.9.......6.....7....9.......8..522..4...1..2.94.8.......64...3.....7.	564731298183294567972658143716529384349187652258463719627945831891376425435812976	24	0.0
843	844	..24........18.65......6...9......3..2..34.8.6.....2.7..5.98.......4...57.92.....	862475319497183652153926478974862531521734986638519247315698724286347195749251863	24	3.6
844	845	..9.......5......1.2...18......24..6.9...63.2.8....1...14..397............28...4.	149638527658792431723541869531924786497186352286357194814263975365479218972815643	23	0.0
845	846	..89...41.5..........751.........69......4.2..12.95..38..43....47....8.......6.1.	738962541159348267264751389547123698983674125612895473821437956476519832395286714	25	0.0
846	847	.6.2..87....759..3....61.....7.1...........32..8...65..3......41..5....6.75....8.	569243871281759463743861295327615948956487132418392657832976514194538726675124389	25	1.5
847	848	3...5........7.4...51.489...65..31.8.....6.2......7..........1..98...3....4.6.8.9	347951286986372451251648937765423198419586723823197645672839514598714362134265879	25	1.5
848	849	7..58..6.....2.17..9.......8.....3.....2.9.....6.5.29.....1......87...5...53.4..2	742581963583926174691473528829647315157239846436158297274815639368792451915364782	24	1.1
849	850	.....741..6.3...5.....5.3.94....1..8972.....4....6.9....4.........51..8...16.....	593287416167349852248156379436971528972835164815462937354728691629514783781693245	24	0.0
850	851	1..74.6..3..5...1...7.........1...2..1...34.9....5.73.9...84.......2.9.4..5......	158742693342569817697831245734198526516273489289456731973684152861325974425917368	24	2.2
851	852	2..7...1....5....951..89..764...32..9..2.6...............9.8.5.....4.....8....4.1	296734518873521649514689327647813295958276134132495876421968753365147982789352461	24	0.0
852	853	..1.7..5.9....214.......2.7..3.9..1..271.8...........3..9...53....8..4.....6.....	281476359975382146346915287653297814427138695198564723869741532732859461514623978	23	2.1
853	854	1..7.......9.3.....3..146..7.......9......1.74...8...22.4..9.3..731.2....1.5.....	142756893659238714837914625785321469326495187491687352264879531573162948918543276	25	0.0
854	855	13...2..4......8......6..3.3.6.8.9...1.7..5...9.65....9...3.........1.8.6.....4..	138592674462317895579468231356184927814729563297653148941836752725941386683275419	23	0.0
855	856	....9.........57.....7...96....64.8....2..14.71...3...27..46..5.........865.....2	327691854698435721451728396932164587586279143714583269273846915149352678865917432	24	2.8
856	857	..79.............11..2..87654....2..96.........2.8.65..1.....82.3...9........54.7	857916324426378591193254876548697213961532748372481659615743982734829165289165437	25	1.9
857	858	.3...1....9......3...9..78.1..8.25..6......12..31....8.19....2..624.7.....7.....5	836271954791548263245963781174832596658794312923156478419385627562417839387629145	26	3.1
858	859	3..8.......4......6.9....31.75.9.3....6....9...1...85......416......8.4..5.1..9.8	317846529524319687689725431875492316236581794941637852798254163163978245452163978	25	1.0
859	860	..98..1.......25..6...5.......52.9.7..6....3...5..9.......1..4229.......3....7..6	579864123143792568682351479438526917916478235725139684867915342294683751351247896	23	0.0
860	861	1...97.3...2.8.......36......6....4851...2..62........7...3..5...4...9...3...5...	185297634362584179497361582976153248513842796248679315729436851654718923831925467	23	0.0
861	862	........5.5..68.7....4..6.8......9..84615........7..1.4.7....9.1.......26..3..7..	968731245354268179712495638571623984846159327293874516427516893135987462689342751	24	2.1
862	863	...5...2..9..1..3....34..8..2....6....3.5....6......54....32...4.......52.....86.	341586729895217436762349581524973618183654972679128354956832147438761295217495863	22	2.9
863	864	....8.3955...2..7..6.7.94..8..2......921..6.8..5..7...6.19..........81.3.........	127486395549321876368759412836295741792143658415867239671932584954678123283514967	26	1.6
864	865	25..4..1...............3.9.6.35..9.......7...4123.96..1......2...92..7........5.4	258946317391872456764153298673514982985627143412389675137465829549238761826791534	24	2.6
865	866	81....6..4.2............5.365.....89.2.9.7.......1..2..7.549.......68..1.8......5	815793642432156897967824513651432789324987156798615324176549238543268971289371465	25	0.0
866	867	..5.6...12.8.....7...1.3..86...8..34.....4.1....5..7.......7.........8...26..1.5.	375268491218495367964173528651789234897324615432516789589637142143952876726841953	23	0.0
867	868	.564......2...8....7..31...4...1...3.3....8....2.9..57.....2......6..94.8.....5..	356479281124568739978231465497815623531726894682394157745982316213657948869143572	23	1.4
868	869	..6..82.......4.7.9...6.3.........1..3.74..6.7..9.3..83...2.19.87......5..9......	416378259283594671957162384594286713138745962762913548345827196871639425629451837	25	1.0
869	870	..2............51..56..2......4...359.....78......76.42...89.....53......641....3	372591846489763512156842379627418935943256781518937624231689457795324168864175293	24	0.0
870	871	..5.46.....2...3......126.5.......7...1.5.4.2..4...5...2.9....8483.........7...3.	195346827862579314347812695658423971931657482274198563726935148483261759519784236	24	3.2
871	872	.768....3......2.......3.....1..6....2....4..7.41.2..8.8..9..1...9.276...4.....5.	276845193438961275915273846891436527523789461764152938687594312159327684342618759	24	1.0
872	873	..2.......6....1.3....91.57.5...23969.14..5............2..5..7..8...6..1......63.	712534869569827143348691257854712396971463582236985714623159478485376921197248635	25	0.0
873	874	.1..82...7.3...2..........3.9......1..591.68.84.....9.....96......1.87........852	914382576753469218286571943697835421325914687841627395578296134432158769169743852	25	0.0
874	875	.3.2..........45.22..759...5.8...14....4.2...3...71...1....87..4......65...9....3	735216489619834572284759631528693147971482356346571928152368794493127865867945213	26	1.5
875	876	.5...1.....1..8...8..3.4.9....7...53..7..64...8...9.26.....72...94...57.....8....	452691387931578642876324195649712853327856419185439726568947231294163578713285964	25	2.4
876	877	3...261.......7.....5.......9.21.3.883...9.2.6..........49..27.....6...1...7.3.5.	378426195916357482245198637497215368831679524652834719564981273783562941129743856	25	0.0
877	878	3..2...799..5.71....1......8.7..9.3.24.3.68...1.....6........8.4.5..........742..	384261579926587143751493628867129435249356817513748962192635784475812396638974251	26	2.8
878	879	..64......3...1.....2...94.8..3..61..7...9.......5..3.3.19..76......51..659.....8	596473281438291576712586943825347619173869452964152837341928765287635194659714328	26	1.7
879	880	7..3...5.......1.2..52........89....8.3.4...........2..1...5..9.79..43...2....4.6	742319658986457132135268794267891543853742961491536827314685279679124385528973416	23	0.0
880	881	......4...9.3....53...7..2..23.67....5....14........6...87.....9..8..2.664..5..9.	582619473197324685364578921423167859856932147719485362238796514975841236641253798	25	3.3
881	882	...2..8..5....4...7..1..9.......2..792.87..1.1.........163.......742...8...9.8...	431296875569784123782135964648512397925873416173649582816357249397421658254968731	24	1.6
882	883	....7.48....5.9..1....4295....1.4...1....32..5.8...1...6.....7.4......969....5...	295671483743589621816342957629154738174893265538726149362918574451237896987465312	25	0.0
883	884	96...8.7...86..49...5..7..1....12.3.8.....94.2..7.........5.........16.....4....8	964138275718625493325947861649812537871563942253794186186359724437281659592476318	24	0.0
884	885	47...5..2..2.....9.1.4.....35.1.6...2.......61.....7.......1..4...5..8.....76835.	479685132562317489813429675357146298248973516196852743785231964631594827924768351	25	1.6
885	886	.....9.3..3.2.....59...86..6....352..............5.17...65..4.974..1......9.3....	867149235134265897592378641671493528425781963983652174316527489748916352259834716	24	2.9
886	887	15...8........6......7..59...86....3.2....8..6.3..79.1.3.......7............137.8	156298347479356182382741596518629473927134865643587921835472619791865234264913758	23	2.7
887	888	.174.5.....2..6....3.8..2.......26..7..6..3.....1...5.9.....83......9.6.8..25...9	617425983482936517539817246348572691751698324296143758924761835175389462863254179	25	0.0
888	889	45.3...6...7.4.....6..9...5....1..5.326.....8......9......81.2...2.5.3...7.6...1.	459327861817546293263198475794813652326975148581264937635481729142759386978632514	25	1.0
889	890	.9..2.....2.571..6..7..82......5.7.4..3.......8.1.65.36........2.....3....576..4.	591623478824571936367498215916352784453987621782146593678234159249815367135769842	26	2.5
890	891	.1...7.....7.3.94..42......1...95..37.....86..2...8........9.28..16..5...5..8....	913847652587236941642951387168495273794312865325768419436579128871623594259184736	25	3.1
891	892	....5....23.6...85....4....5198....2..2..3..83..1......6.2...9.7....43..........6	197358264234619785856742913519876432672493158348125679463281597785964321921537846	24	0.0
892	893	......54...152.......7...987..9....4..3.6.1.........8...4....3......86...1..92...	279836541481529763536714298762981354893465127145273986624157839957348612318692475	22	3.3
893	894	..23......4..7..63.6....49.69..2....3...68..........19......5...7.6.1...8.....17.	982346751145279863763815492697124385351968247428753619219487536574631928836592174	24	1.1
894	895	.7.2....4.9............8..59...1..3..3.9.......2...75..25...4..7..36......8.....1	873259614591476283246138975954712836637985142182643759325891467719364528468527391	22	1.4
895	896	..2....1.6.7.1...9..567.4..2..8..7.......6..3...9...6.14......2.....7....6318....	492538617687214359315679428236851794951746283874923561149365872528497136763182945	25	1.5
896	897	.8...6..3..21..5.4.3.48....3..8..6....1....9..........92....3......5.1.7..6.3.9..	584926713692173584137485269359841672471362895268597431925718346843659127716234958	24	0.0
897	898	4.3......6...2.8..98...76......48.2..563.........9.......9.2.4.......5...1.5....6	423856971675129834981437652139648725256371489847295163568912347392764518714583296	23	1.6
898	899	82.4......65.3.42......9...5.42..3.....1...8..1.69.2....1..8..3.......6....3.5...	823476195965831427147529638594287316632154789718693254271968543359742861486315972	25	1.9
899	900	...43..76.9.5..4...4.6.9..3...8...2..532...4...23.7...........5.......8..84....6.	518432976396578412247619853479865321853291647162347598621984735935726184784153269	25	0.0
900	901	....17.6...2.84..7.........1.....9..9....8..425..7..8.6.3..9.2.....3...151....4..	845317269392684517761592843178463952936258174254971386683149725427835691519726438	25	2.8
901	902	.......3..3..9.74.1673.....7....6.....918.......5.......87....66.2..14.........29	894217635235698741167354982781426593549183267326579814918742356652931478473865129	24	1.2
902	903	5.6..1...........714....9...7..45.....9.1..2....2........4.2.5.9...6...342..9...1	596871432238954617147623985672345198859716324314289576761432859985167243423598761	24	1.9
903	904	..3....1..54..7.....689...5......8..14..62......9..2.....27..68......32.3....6..9	783625914954317682216894735529431876148762593637958241495273168861549327372186459	25	0.0
904	905	.9.6..8.53....24....2...........7.96....93..4...........5..938.7........2.875..6.	497631825356872419182945673523487196861293754974516238645129387719368542238754961	24	1.2
905	906	.7.5...6...1....83......5.41........86..59....3.42....4..2.1..9..9..76........13.	978534261541692783326718594192873456864159327735426918453261879219387645687945132	25	0.0
906	907	258..........15.2..1........3.58.4.7........94....61..7..1..69...3.5..8...93.....	258694371394715826617823945931582467586471239472936158725148693163259784849367512	25	2.3
907	908	....29.....7...5.123...74.6..5...38..7.2.....3...6.....1..9..7....1.56.......4..2	156429738497386521238517496625941387871253964349768215514692873782135649963874152	25	1.0
909	910	9..2...6.......2.1.481.........1......35.4..8......37......6.2..8....9.....4.7..6	971238564365749281248165739857913642623574198194682375719856423486321957532497816	22	2.1
910	911	.6....9.5..189.6....7.2.3...1..34...7......2.8....1...........85..4..71...2.1...9	268143975351897642497526381915234867746958123823671594174369258539482716682715439	25	1.3
911	912	6.7.1.3242.......7.....6.9..8....46...94...3.3...2.........9.5..4...59......3....	697518324215394687438276195781953462529461738364827519873149256142685973956732841	24	1.7
912	913	2.85....3.6.9..8.........6.....5.4..9...78..5.54....3..213.9........7..44......7.	298561743167934852345782961672153498913478625854296137721349586589627314436815279	25	2.4
